SKILL_ID,SKILL_NAME,NORMALIZED_NAME,CONTENT_AREA_NAME,GRADE_LEVEL_NAME,GRADE_NUM,SKILL_AREA_NAME,EQUIVALENCE_TYPE,EQUIVALENCE_GROUP_ID,PREREQUISITE_SKILL_IDS,COMPLEXITY_LEVEL,AUTHORITIES
bca4bfaa-479d-e311-b77c-005056801da1,Multiply a fraction by a whole number to solve a problem,multiply a fraction by a whole number to solve a problem,Mathematics,Grade 4,4.0,Fraction Concepts and Operations,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NH|NJ|NM|NV|NY|OH|OR|PA|REN|RI|SC|SD|TN|UT|VA|VT|WA|WI|WV|WY
877e63d8-2400-e411-9e54-005056801da1,"Identify equivalent fractions of a given fraction, represented visually","equivalent fractions of a given fraction, represented visually",Mathematics,Grade 4,4.0,Fraction Concepts and Operations,unique,,,,ENC
96c2a492-6f79-4f62-b6f6-bf0adde0a43d,Decompose fractions and mixed numbers into unit fractions using objects or drawings,decompose fractions and mixed numbers into unit fractions using objects or drawings,Mathematics,Grade 4,4.0,Fraction Concepts and Operations,unique,,,,AR|VA
baa4bfaa-479d-e311-b77c-005056801da1,Understand a fraction as a multiple of a unit fraction,a fraction as a multiple of a unit fraction,Mathematics,Grade 4,4.0,Fraction Concepts and Operations,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NH|NJ|NM|NV|NY|OH|OK|OR|PA|REN|RI|SC|SD|TN|UT|VT|WA|WI|WV|WY
bda4bfaa-479d-e311-b77c-005056801da1,Convert a fraction in tenths to an equivalent fraction in hundredths,convert a fraction in tenths to an equivalent fraction in hundredths,Mathematics,Grade 4,4.0,Fraction Concepts and Operations,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NH|NJ|NM|NV|NY|OH|OR|PA|REN|RI|SC|SD|TN|UT|VA|VT|WA|WI|WV|WY
1b8aeb89-e208-4d5d-91e1-9832f4d8a656,Relate a fraction to a situation involving equal sharing,relate a fraction to a situation involving equal sharing,Mathematics,Grade 4,4.0,Fraction Concepts and Operations,unique,,,,SC
5b52687b-5005-4b10-9b3c-76414d7fdf3c,Order benchmark fractions and decimals,order benchmark fractions and decimals,Mathematics,Grade 4,4.0,Fraction Concepts and Operations,unique,,,,IN|OK
aaa4bfaa-479d-e311-b77c-005056801da1,Explain why two fractions are equivalent by relating visual fraction models to multiplying the numerator and denominator of a fraction by the same number,why two fractions are equivalent by relating visual fraction models to multiplying the numerator and denominator of a fraction by the same number,Mathematics,Grade 4,4.0,Fraction Concepts and Operations,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OR|PA|REN|RI|SC|SD|TN|UT|VT|WA|WI|WV|WY
8ff9574f-20ed-44b3-a1ed-4848d15d97fe,Compare and contrast characteristics of 3-dimensional shapes,compare and contrast characteristics of 3-dimensional shapes,Mathematics,Grade 4,4.0,Geometry: Three-Dimensional Shapes and Attributes,unique,,,,AB|MN|OK|VA
c5f6adba-5d42-4b0b-a43c-429814add8de,Identify a basic geometric element in a 3-dimensional figure,a basic geometric element in a 3-dimensional figure,Mathematics,Grade 4,4.0,Geometry: Three-Dimensional Shapes and Attributes,unique,,,,VA
c176b608-293d-43ab-9e26-d9e1b268ec68,"Identify a parallelogram, rhombus, and trapezoid","a parallelogram, rhombus, and trapezoid",Mathematics,Grade 4,4.0,Geometry: Two-Dimensional Shapes and Attributes,unique,,,,AB|IN|KY|NY|OH|VA
470ba8d8-d7d1-46f0-88eb-34c7276c1867,Describe the properties of a 2-dimensional shape,the properties of a 2-dimensional shape,Mathematics,Grade 4,4.0,Geometry: Two-Dimensional Shapes and Attributes,unique,,,,GA|IN|NE|OH|TN|VA
4d8be35e-cbe1-4bc0-88c2-be6af4ac29db,"Sketch a triangle that is equilateral, right, obtuse, or acute","sketch a triangle that is equilateral, right, obtuse, or acute",Mathematics,Grade 4,4.0,Geometry: Two-Dimensional Shapes and Attributes,unique,,,,AB|IN|MN|OK
59b77862-1a76-4f15-835b-f1057ff9e40a,"Use geometric markings to identify parallel sides, congruent sides, and right angles in a quadrilateral","geometric markings to identify parallel sides, congruent sides, and right angles in a quadrilateral",Mathematics,Grade 4,4.0,Geometry: Two-Dimensional Shapes and Attributes,unique,,,,
ec36969e-a1ec-e311-b64a-005056801da1,Classify a triangle by its angles,classify a triangle by its angles,Mathematics,Grade 4,4.0,Geometry: Two-Dimensional Shapes and Attributes,unique,,,,AL|IN|MD|MN|ND|NE|NY|REN|SC|SD|TN|TX|WV
5da4bfaa-479d-e311-b77c-005056801da1,Identify a basic geometric element in a 2-dimensional figure,a basic geometric element in a 2-dimensional figure,Mathematics,Grade 4,4.0,Geometry: Two-Dimensional Shapes and Attributes,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OR|PA|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
5ea4bfaa-479d-e311-b77c-005056801da1,Classify a 2-dimensional figure,classify a 2-dimensional figure,Mathematics,Grade 4,4.0,Geometry: Two-Dimensional Shapes and Attributes,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OR|PA|REN|RI|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
6725ab8d-1ad0-4f64-90ed-62f953e77ff2,"Describe a parallelogram, rhombus, or trapezoid","a parallelogram, rhombus, or trapezoid",Mathematics,Grade 4,4.0,Geometry: Two-Dimensional Shapes and Attributes,unique,,,,IN
f967f6fe-12de-47e6-9ec9-e60fa560c62f,Draw 2-dimensional shapes,draw 2-dimensional shapes,Mathematics,Grade 4,4.0,Geometry: Two-Dimensional Shapes and Attributes,unique,,,,FL|IN|MN|OK|TN
0bd8cd95-cf74-47d3-863c-14f4923a6f22,Use symbolic notation to name line segments and angles in a quadrilateral,symbolic notation to name line segments and angles in a quadrilateral,Mathematics,Grade 4,4.0,Geometry: Two-Dimensional Shapes and Attributes,unique,,,,
f8fa579c-4e58-477d-a247-bf311ed992f1,Classify a 2-dimensional figure based on the presence or absence of angles of a specified size,classify a 2-dimensional figure based on the presence or absence of angles of a specified size,Mathematics,Grade 4,4.0,Geometry: Two-Dimensional Shapes and Attributes,unique,,,,IA|IN|TX|WY
5fa4bfaa-479d-e311-b77c-005056801da1,Identify a line-symmetric figure,a line-symmetric figure,Mathematics,Grade 4,4.0,Geometry: Two-Dimensional Shapes and Attributes,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MN|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|UT|VT|WA|WI|WV|WY
1ba4bfaa-479d-e311-b77c-005056801da1,Know relative sizes of measurement units within a single measurement system,relative sizes of measurement units within a single measurement system,Mathematics,Grade 4,4.0,Measurement,unique,,,,AB|AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
365a8369-3fb2-4aff-b472-e25ddb6bb4ae,"Solve a 1- or 2-step distance, volume, or mass problem that involves converting a larger unit to a smaller unit within a single measurement system","solve a 1- or 2-step distance, volume, or mass problem that involves converting a larger unit to a smaller unit within a single measurement system",Mathematics,Grade 4,4.0,Measurement,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|GA|IA|ID|IN|KS|KY|LA|MA|MD|ME|MO|MS|MT|ND|NE|NJ|NY|PA|REN|RI|SD|TN|TX|UT|VA|WI|WV
1fa4bfaa-479d-e311-b77c-005056801da1,"Solve a problem involving distances, intervals of time, liquid volumes, masses of objects, or money using any of the four operations","solve a problem involving distances, intervals of time, liquid volumes, masses of objects, or money using any of the four operations",Mathematics,Grade 4,4.0,Measurement,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|REN|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
1da4bfaa-479d-e311-b77c-005056801da1,Convert a larger unit to a smaller unit within a single measurement system,convert a larger unit to a smaller unit within a single measurement system,Mathematics,Grade 4,4.0,Measurement,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|REN|RI|SC|SD|TN|TX|UT|VT|WA|WI|WV|WY
432759e3-6e11-4149-bf64-972bf03f7b64,Estimate the mass of an object,estimate the mass of an object,Mathematics,Grade 4,4.0,Measurement,unique,,,,AR|TN|VA
b6166b89-613d-45fc-8484-03b3b7246126,Determine the temperature using the appropriate unit,the temperature using the appropriate unit,Mathematics,Grade 4,4.0,Measurement,unique,,,,OK
d0bcc51a-a39f-e311-9503-005056801da1,Measure length to the nearest eighth of an inch,measure length to the nearest eighth of an inch,Mathematics,Grade 4,4.0,Measurement,unique,,,,AL|FL|IN|REN|SC|TN|VA
aa264251-26ef-4e92-bb1d-2bbb8ec1a7b3,Solve a measurement problem involving simple fractions or decimals using any of the four operations,solve a measurement problem involving simple fractions or decimals using any of the four operations,Mathematics,Grade 4,4.0,Measurement,unique,,,,ID
aea082f1-632e-41b5-b4fb-9c7543a9171b,Estimate the weight of an object in U.S. customary units,estimate the weight of an object in u.s. customary units,Mathematics,Grade 4,4.0,Measurement,unique,,,,AK|MN|OK|SC|TN|VA
0a286985-5d6a-441c-b2d2-43b567543238,Identify measurement equivalents between units within a single measurement system to solve a problem,measurement equivalents between units within a single measurement system to solve a problem,Mathematics,Grade 4,4.0,Measurement,unique,,,,VA
497e63d8-2400-e411-9e54-005056801da1,Estimate capacity,estimate capacity,Mathematics,Grade 4,4.0,Measurement,unique,,,,AB|ENC
783ce241-035a-4f03-952f-3c5d7d994c15,Identify measurement equivalents between units within a single measurement system,measurement equivalents between units within a single measurement system,Mathematics,Grade 4,4.0,Measurement,unique,,,,SC|TN|VA
c1759b04-703f-498c-a691-61856f2e6b27,Estimate liquid volume in U.S. customary units,estimate liquid volume in u.s. customary units,Mathematics,Grade 4,4.0,Measurement,unique,,,,AR|GA|IN|MN|MO|NC|OK|SC|TN|VA
d5efb373-b32d-49ad-acae-6b0055346aec,"Compare the length of objects using the relationship between inches, feet, and yards","compare the length of objects using the relationship between inches, feet, and yards",Mathematics,Grade 4,4.0,Measurement,unique,,,,OK
aead7b7b-d768-42fb-926f-b6eb3d99051c,Estimate a length to the nearest centimeter,estimate a length to the nearest centimeter,Mathematics,Grade 4,4.0,Measurement,unique,,,,AB|AL|MO|NE|OK|SC|TN|VA
eb05afd1-f951-4c98-aec0-c5de92c89d82,"Assess the reasonableness of measurements involving time, length, weight, mass, capacity, or angles","assess the reasonableness of measurements involving time, length, weight, mass, capacity, or angles",Mathematics,Grade 4,4.0,Measurement,unique,,,,NE
d1bcc51a-a39f-e311-9503-005056801da1,Measure length to the nearest millimeter,measure length to the nearest millimeter,Mathematics,Grade 4,4.0,Measurement,unique,,,,FL|IN|NE|REN|SC|TN|VA
dc7f63d8-2400-e411-9e54-005056801da1,"Use all four operations to solve measurement problems (length, mass, volume, money) using decimal notation, including scaling","all four operations to solve measurement problems using decimal notation, including scaling",Mathematics,Grade 4,4.0,Measurement,unique,,,,ENC
225e46a7-4838-4c96-b084-185456f9c5a5,Select and justify a referent for a metric unit of area,select and justify a referent for a metric unit of area,Mathematics,Grade 4,4.0,Measurement,unique,,,,AB
1ca4bfaa-479d-e311-b77c-005056801da1,Record measurement equivalents within a single measurement system in a 2-column table,record measurement equivalents within a single measurement system in a 2-column table,Mathematics,Grade 4,4.0,Measurement,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|IN|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NH|NJ|NM|NV|NY|OH|OR|PA|RI|SC|SD|TN|TX|UT|VA|VT|WA|WI|WV|WY
42b3c5ad-e9fe-4929-ba2d-743c62daac9c,Solve a 1- or 2- step word problem involving time intervals,solve a 1- or 2- step word problem involving time intervals,Mathematics,Grade 4,4.0,Measurement,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|FL|GA|IA|ID|IN|KS|KY|LA|MA|MD|ME|MN|MO|MS|MT|NC|ND|NJ|NY|PA|REN|RI|SD|TN|TX|UT|WI|WV
ba1189a8-d1c0-407f-aad4-3fef8a44a48b,Measure the weight of an object in U.S. customary units,measure the weight of an object in u.s. customary units,Mathematics,Grade 4,4.0,Measurement,unique,,,,AL|FL|GA|IN|MO|NE|OK|TN|VA
9001cee8-800b-4adb-9599-11e81cc7c9d4,"Compare the length of objects using the relationship between millimeters, centimeters, and meters","compare the length of objects using the relationship between millimeters, centimeters, and meters",Mathematics,Grade 4,4.0,Measurement,unique,,,,OK
1a8063d8-2400-e411-9e54-005056801da1,Solve simple measure and money problems involving fractions and decimals to two decimal places,solve simple measure and money problems involving fractions and decimals to two decimal places,Mathematics,Grade 4,4.0,Measurement,unique,,,,ENC
dc0a2dc7-414f-4866-9511-ca30dc5b86d3,Measure liquid volume in metric units,measure liquid volume in metric units,Mathematics,Grade 4,4.0,Measurement,unique,,,,TN|VA
6565ae86-3474-42e4-bafb-6406f7333b34,Estimate length to the nearest metric unit,estimate length to the nearest metric unit,Mathematics,Grade 4,4.0,Measurement,unique,,,,SC|VA
f8edfae7-e48e-4c4b-8575-55a6f2d56a14,Justify the appropriate unit of measure,justify the appropriate unit of measure,Mathematics,Grade 4,4.0,Measurement,unique,,,,KS|OK
9b338c3f-34ee-4cb1-963b-c1c1b735e448,Determine the length of an object using the appropriate unit,the length of an object using the appropriate unit,Mathematics,Grade 4,4.0,Measurement,unique,,,,OK
a6bc2128-d217-4637-b391-64b6b9929509,Estimate the length of an object using customary units,estimate the length of an object using customary units,Mathematics,Grade 4,4.0,Measurement,unique,,,,AK|GA|NC|OK|SC|TN|VA
d20a76e5-f0d0-47f2-8e3d-b3753993bd35,Estimate liquid volume in metric units,estimate liquid volume in metric units,Mathematics,Grade 4,4.0,Measurement,unique,,,,ENC|TN|VA
88c25533-6dbb-47fb-b109-8b239ee73f6b,Compare estimates with the actual measurements,compare estimates with the actual measurements,Mathematics,Grade 4,4.0,Measurement,unique,,,,VA
1ea4bfaa-479d-e311-b77c-005056801da1,Represent a problem situation involving measurement quantities using a diagram,represent a problem situation involving measurement quantities using a diagram,Mathematics,Grade 4,4.0,Measurement,unique,,,,AK|AL|AR|AZ|CA|CCSS|CO|CT|DC|DE|FL|GA|HI|IA|ID|IL|KS|KY|LA|MA|MD|ME|MI|MO|MS|MT|NC|ND|NH|NJ|NM|NV|NY|OH|OR|PA|RI|SD|TN|UT|VT|WA|WI|WV|WY
3d21b768-b6bd-4c6a-8416-68d9ec76f6aa,Measure liquid volume in U.S. customary units,measure liquid volume in u.s. customary units,Mathematics,Grade 4,4.0,Measurement,unique,,,,AL|AR|FL|GA|IN|NE|SC|TN|VA
bb6e48e8-5254-4298-85d3-ea7cf4776123,Solve a problem that involves converting a larger unit to a smaller unit within a single measurement system,solve a problem that involves converting a larger unit to a smaller unit within a single measurement system,Mathematics,Grade 4,4.0,Measurement,unique,,,,AR|ID|IN|WV
70622eff-75ab-4fe2-91db-7c65045dc615,Identify which savings option would be best for a specific purpose,which savings option would be best for a specific purpose,Mathematics,Grade 4,4.0,Money and Time,unique,,,,
a01cdcd4-b124-4e23-87d7-eaf2188580a6,Solve a problem involving the addition or subtraction of time intervals using models,solve a problem involving the addition or subtraction of time intervals using models,Mathematics,Grade 4,4.0,Money and Time,unique,,,,AL|FL|MD|OH|SC
be753a2f-ecc3-44f3-a056-26793ad255b1,Determine the correct amount of change from a whole dollar amount,the correct amount of change from a whole dollar amount,Mathematics,Grade 4,4.0,Money and Time,unique,,,,AR|OK|PA|REN
a07628ea-6a81-48b2-a117-777b853d79c3,Record a calendar date in a variety of formats,record a calendar date in a variety of formats,Mathematics,Grade 4,4.0,Money and Time,unique,,,,AB
e3c990ba-7ea7-4c2a-ab12-fa244759a6f9,Solve a real-world problem involving elapsed time between U.S. time zones,solve a real-world problem involving elapsed time between u.s. time zones,Mathematics,Grade 4,4.0,Money and Time,unique,,,,AK
23ba108b-af97-4647-93b1-f5f3c130173c,Describe the basic purpose of financial institutions,the basic purpose of financial institutions,Mathematics,Grade 4,4.0,Money and Time,unique,,,,TX
ebd36d41-11da-42a3-96e5-aed6768e2ee5,Solve a problem involving elapsed time that exceeds an hour,solve a problem involving elapsed time that exceeds an hour,Mathematics,Grade 4,4.0,Money and Time,unique,,,,AR|ENC|FL|LA|NC|OH|REN|VA
a7aed51d-40cd-4900-9ac3-3fece5163153,Calculate profit in a given situation,calculate profit in a given situation,Mathematics,Grade 4,4.0,Money and Time,unique,,,,TX
f97f63d8-2400-e411-9e54-005056801da1,Solve problems involving converting between units of time,solve problems involving converting between units of time,Mathematics,Grade 4,4.0,Money and Time,unique,,,,ENC|MN
925ce37e-2514-4db8-85bf-6f9080bff1fd,Add or subtract dollars and cents using models,add or subtract dollars and cents using models,Mathematics,Grade 4,4.0,Money and Time,unique,,,,FL|OH
b900b26a-fdf2-45d8-bdf6-739da71dbe97,Describe how to allocate a weekly allowance,how to allocate a weekly allowance,Mathematics,Grade 4,4.0,Money and Time,unique,,,,TX
c7b91199-d188-4a4d-9c4e-bd36ad5e31af,Solve a problem involving addition or subtraction of money amounts using decimal notation,solve a problem involving addition or subtraction of money amounts using decimal notation,Mathematics,Grade 4,4.0,Money and Time,unique,,,,AR|FL|OK
80be8468-1266-4178-a156-a19e3c820734,Compare the advantages and disadvantages of various savings options,compare the advantages and disadvantages of various savings options,Mathematics,Grade 4,4.0,Money and Time,unique,,,,TX
98e65c57-5b22-4d45-848c-b42b6aa7f2ac,Distinguish between fixed and variable expenses,distinguish between fixed and variable expenses,Mathematics,Grade 4,4.0,Money and Time,unique,,,,TX
da0ff4b4-2378-4e9f-a2b9-230a68f16290,Determine which savings account provides a better interest rate,which savings account provides a better interest rate,Mathematics,Grade 4,4.0,Money and Time,unique,,,,
7af813ca-6143-46c6-881d-b47165d7fd34,"Solve a real-life problem involving money, using any of the four operations","solve a real-life problem involving money, using any of the four operations",Mathematics,Grade 4,4.0,Money and Time,unique,,,,FL|IN|ND|OK|REN
3cbbc51a-a39f-e311-9503-005056801da1,"Evaluate a numerical expression involving two operations, using order of operations","evaluate a numerical expression involving two operations, using order of operations",Mathematics,Grade 4,4.0,Numerical and Variable Expressions,unique,,,,REN|WY
85240ca0-b0cd-484e-ae2e-5c7f711f299f,Create a growing pattern involving geometric shapes,create a growing pattern involving geometric shapes,Mathematics,Grade 4,4.0,"Patterns, Sequences, and Series",unique,,,,AB|OK|VA
