SKILL_ID,SKILL_NAME,MASTER_CONCEPT_ID,MASTER_CONCEPT_NAME,EQUIVALENCE_TYPE,TAXONOMY_PATH,CONFIDENCE
12a66270-2761-46ba-b3fb-b90686a947a5,"Organize ideas, concepts, and information using strategies in seventh-grade informative writing (e.g., definition, classification, comparison/contrast, and cause/effect)",MC-SA-0026,Publishing,grade-progression,Language Expression > Writing > Writing Process > Planning > Outlining Writing > Creating Idea Outlines,Language Expression > Writing > Writing Process > Brainstorming > Structuring Ideas > Categorizing Ideas
188429b2-f7f8-49f5-a134-48705d4edebd,Group related ideas logically in paragraphs in fifth-grade informative writing,MC-SA-0026,Publishing,grade-progression,Language Expression > Writing > Writing Process > Planning > Outlining Writing > Organizing Topics Logically,Language Expression > Writing > Writing Process > Brainstorming > Structuring Ideas > Categorizing Ideas
2cef95e7-3c3f-420b-b1ed-32ef2f60f9ea,Use formal language in fourth-grade informative writing,,,unique,Language Expression > Oral Discourse > Speaking > Formal and Informal Speaking > Formal Speaking Performance > Formal Speaking Performance,Language Expression > Writing > Writing Types > Informative Writing > Explain and Inform Clearly > Explain and Inform Clearly
58dff5be-314d-43eb-bcb9-3af1ceb8fc55,Introduce a topic with a topic sentence in third-grade informative writing,MC-SA-0004,Argumentative Writing,grade-progression,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Presenting Factual Information,Language Expression > Writing > Writing Process > Planning > Outlining Writing > Organizing Topics Logically
a5d0122e-b413-4413-82e7-bd45c229db95,Develop a topic by including supporting facts and definitions in second-grade informative writing,MC-SA-0004,Argumentative Writing,grade-progression,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Organizing Information Clearly,Language Expression > Writing > Writing Types > Informative Writing > Explain and Inform Clearly > Explain and Inform Clearly
50fa5eaf-170e-49a7-8078-45082f5604fb,Develop a topic by including formatting and multimedia in eighth-grade informative writing,MC-SA-0026,Publishing,state-variant,Language Expression > Writing > Writing Process > Publishing > Format and Publish Writing > Format and Publish Writing,Language Comprehension > Background Knowledge > 21st-Century Knowledge > Digital Literacy > Creating Digital Content > Creating Multimedia Presentations
a638101a-f317-41e8-8b07-30f772ad4da3,"Develop a topic by including related facts, concrete details, quotations, examples, and other information in fifth-grade informative writing",MC-SA-0080,Integrating Evidence,grade-progression,Language Expression > Writing > Research and Evidence > Integrating Evidence > Using Evidence > Integrating Quotes,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Organizing Information Clearly
0d22cf4f-e458-4a7e-bc98-9d417a553c75,"Develop a topic by including relevant facts, concrete details, quotations, examples, and other information in sixth-grade informative writing",,,unique,Language Expression > Writing > Research and Evidence > Integrating Evidence > Using Evidence > Integrating Quotes,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Organizing Information Clearly
e0656119-200f-4451-bf52-94c3b4c97829,Introduce a topic with a topic sentence in fifth-grade informative writing,MC-SA-0004,Argumentative Writing,grade-progression,Language Expression > Writing > Writing Types > Informative Writing > Explain and Inform Clearly > Explain and Inform Clearly,Language Expression > Writing > Writing Process > Planning > Outlining Writing > Organizing Topics Logically
2c991a8c-e671-4b83-af2a-6f3169d575a9,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on eighth-grade reading",MC-SA-0013,Narrative Form,grade-progression,Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Informational Text > Understanding Informational Text Structure,"Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Informational Text > Understanding Informational Text Features (e.g., Headings, Bullet Points)"
4af7290d-8b90-49fb-a679-13f8b24e52e6,Provide a concluding statement or section in sixth-grade informative writing,MC-SA-0004,Argumentative Writing,grade-progression,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Organizing Information Clearly,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Presenting Factual Information
31808ea3-0122-47c3-a194-636ef3be905c,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on ninth-grade reading",MC-SA-0013,Narrative Form,grade-progression,Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Informational Text > Understanding Informational Text Structure,Active Self-Regulation > Strategy Use > Reading Comprehension Strategies > Post-Reading Strategies > Reflective Thinking
c790848b-74d7-4c92-847f-ff07cc138168,Include facts and details to support a topic in first-grade informative writing,,,unique,Language Expression > Writing > Writing Types > Informative Writing > Explain and Inform Clearly > Explain and Inform Clearly,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Organizing Information Clearly
8b576cca-e1d8-465b-8f3c-ea6f11834f1b,Use precise language and domain-specific vocabulary in eighth-grade informative writing,MC-SA-0026,Publishing,grade-progression,Language Expression > Writing > Writing Process > Revising > Refining Content > Improving Word Choice,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Explaining Complex Ideas
f5c2353b-cddf-4225-bf07-914d653bc1f3,Group related paragraphs logically in sections in sixth-grade informative writing,MC-SA-0026,Publishing,grade-progression,Language Expression > Writing > Writing Process > Planning > Outlining Writing > Organizing Topics Logically,Language Expression > Writing > Writing Techniques > Coherence and Cohesion > Use Transitions and Cohesive Devices > Use Transitions and Cohesive Devices
5b7be012-57c0-4143-9fdb-0e4a185cd16d,Identify the performance task of a second-grade informative writing prompt,MC-SA-0004,Argumentative Writing,grade-progression,Language Expression > Writing > Writing Types > Informative Writing > Explain and Inform Clearly > Explain and Inform Clearly,Active Self-Regulation > Strategy Use > Reading Comprehension Strategies > Pre-Reading Strategies > Analyzing Text Structure
1683e172-8801-42c2-99c7-1a222a7a642e,Support a topic with a concluding statement in second-grade informative writing,MC-SA-0004,Argumentative Writing,grade-progression,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Organizing Information Clearly,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Presenting Factual Information
a34fb29e-6a22-403d-8a7c-1581cf3cd92e,"Compose an informative text appropriate to task, audience, and purpose in response to a prompt based on fifth-grade reading",MC-SA-0004,Argumentative Writing,grade-progression,Language Expression > Writing > Writing Types > Informative Writing > Explain and Inform Clearly > Explain and Inform Clearly,Language Comprehension > Literacy Knowledge > Literary Form > Text Genres > Informational Text > Understanding Informational Text Structure
d9a72f4d-a2c3-460e-b4ce-48af6863aa77,Introduce a topic with a topic sentence in fourth-grade informative writing,MC-SA-0004,Argumentative Writing,grade-progression,Language Expression > Writing > Writing Types > Informative Writing > Explain and Inform Clearly > Explain and Inform Clearly,Language Expression > Writing > Writing Process > Planning > Outlining Writing > Organizing Topics Logically
366847d6-bb28-42b5-97f8-8eeee32e8446,Support a topic with a concluding statement or section in third-grade informative writing,MC-SA-0004,Argumentative Writing,grade-progression,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Organizing Information Clearly,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Presenting Factual Information
0da21023-5b65-4563-affe-febd7ebf44fc,Use precise language and domain-specific vocabulary in seventh-grade informative writing,MC-SA-0026,Publishing,grade-progression,Language Expression > Writing > Writing Process > Revising > Refining Content > Improving Word Choice,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Presenting Factual Information
6d0b3548-4f67-45db-b44a-795e8e23862f,Use appropriate transitions to clarify the relationships among ideas and concepts in sixth-grade informative writing,,,unique,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Organizing Information Clearly,Language Expression > Oral Discourse > Effective Presentation > Organized Presentation > Structuring Main Points > Using Logical Transitions
88fedb0c-3095-42c8-98ce-d0754fc13ff9,Group related information and ideas in third-grade informative writing,,,unique,Language Expression > Writing > Writing Process > Brainstorming > Structuring Ideas > Categorizing Ideas,Language Expression > Writing > Writing Process > Planning > Outlining Writing > Creating Idea Outlines
7d178c90-7258-49aa-975a-238e38ceecfb,Provide a concluding statement or section in fifth-grade informative writing,MC-SA-0004,Argumentative Writing,grade-progression,Language Expression > Writing > Writing Types > Informative Writing > Writing Informative Texts > Organizing Information Clearly,Language Expression > Writing > Writing Types > Informative Writing > Explain and Inform Clearly > Explain and Inform Clearly
